type,entity_name,entity_number,CMS number,frn,location_id,address_primary,city,state,zip_code,longitude,latitude,explanation,need,availability
H,INN AT WESTBROOK THE,,,,1335366270,101 WESTBROOK BLVD,UPPER SANDUSKY,OH,43351,-83.22661694,40.83764865,,,
H,INN AT NORTHWOOD VILLAGE THE,,,,1004733149,5799 NORTH WOOSTER AVENUE,DOVER,OH,44622,-81.49851823,40.56665691,,,
H,BROOKDALE ENGLEWOOD,,,,1335309105,95 WEST WENGER ROAD,ENGLEWOOD,OH,45322,-84.28956819,39.86298465,,,1000
H,THE FOUNTAINS ASSISTED LIVING,,,,1365047967,1555 BRAINARD ROAD,LYNDHURST,OH,44124,-81.47426742,41.51762033,,,1000
H,LEGACY AT HERITAGE ESTATES THE,,,,1398730102,2801 GREENACRE DRIVE,FINDLAY,OH,45840,-83.65742478,41.07385601,,,1000
H,MADISON HOUSE THE,,,,1399186857,351 KENY BOULEVARD,LONDON,OH,43140,-83.42160425,39.89832965,,,
H,ARBORS AT FAIRLAWN,,,,1007553548,575 S. CLEVELAND-MASSILLON ROAD,FAIRLAWN,OH,44333,-81.63661216,41.12046006,,,1000
H,CRESTLINE REHABILITATION AND NURSING CENTER,,,,1001753742,327 WEST MAIN STREET,CRESTLINE,OH,44827,-82.7405989,40.78923413,,,
H,SMITHVILLE-WESTERN CARE CENTER,,,,1004151923,4110 SMITHVILLE WESTERN ROAD,WOOSTER,OH,44691,-81.8891562,40.85951669,,,
H,NORTH PARK RETIREMENT COMMUNITY,,,,1317691231,14801 HOLLAND ROAD,BROOKPARK,OH,44142,-81.80081377,41.39477784,,,1000
H,CONTINUING HEALTHCARE AT BECKETT HOUSE,,,,1004454185,1280 FRIENDSHIP DRIVE,NEW CONCORD,OH,43762,-81.74232968,40.00557838,,,
H,GARDEN PARK HEALTH CARE CENTER,,,,1399590497,3544 WASHINGTON AVENUE,CINCINNATI,OH,45229,-84.49457426,39.14640018,,,1000
H,MAPLECREST NURSING & HOME FOR THE AGED,,,,1400018974,400 SEXTON STREET,STRUTHERS,OH,44471,-80.60659475,41.05354173,,,
H,URSULINE CENTER OF TOLEDO,,,,1007274998,4035 INDIAN ROAD,TOLEDO,OH,43606,-83.64209506,41.67183509,,,1000
H,JACKSON RIDGE REHABILITATION AND CARE CENTER,,,,1399746216,"7055 HIGH MILL AVENUE, NW",CANAL FULTON,OH,44614,-81.53527979,40.88361564,,,
H,"MARION MANOR NURSING HOME, INC",,,,1399716020,195 EXECUTIVE DRIVE,MARION,OH,43302,-83.12625087,40.56955042,,,1000
H,PARKCLIFFE ADVANCED CARE,,,,1400006595,4201 PARKCLIFFE LANE,TOLEDO,OH,43615,-83.64268343,41.6219441,,,1000
H,BUCKEYE REST HOME,,,,1001513290,234 WEST BUCKEYE STREET,CLYDE,OH,43410,-82.97815499,41.30356406,,,
H,INN AT THE PINES THE,,,,1399467853,18122 CLARIDON TROY ROAD,HIRAM,OH,44234,-81.14388759,41.3768246,,,
H,PORTLAND PLACE,,,,1399899279,3808 VENICE ROAD,SANDUSKY,OH,44870,-82.75347607,41.44131828,,,1000
H,MEADOW WIND HEALTH CARE CENTER,,,,1007039578,"300 23RD STREET, NE",MASSILLON,OH,44646,-81.49060397,40.80062878,,,
H,WALNUT HILLS RETIREMENT HOME,,,,1001891898,4770 OLDE PUMP STREET,WALNUT CREEK,OH,44687,-81.71945623,40.53820535,,,
H,MOUNT WASHINGTON CARE CENTER,,,,1399223765,6900 BEECHMONT AVENUE,CINCINNATI,OH,45230,-84.36828085,39.0795389,,,1000
H,O'NEILL HEALTHCARE NORTH OLMSTED,,,,1399356491,4800 CLAGUE ROAD,NORTH OLMSTED,OH,44070,-81.8791145,41.41937948,,,1000
H,WINDSOR ESTATES ASSISTED LIVING,,,,1399532632,5240 WINDSOR WAY,NEW MIDDLETOWN,OH,44442,-80.5519254,40.9620483,,,
H,THREE RIVERS HEALTHCARE CENTER,,,,1399328359,7800 JANDARACRES DRIVE,CINCINNATI,OH,45248,-84.70186897,39.16869203,,,1000
H,ENGLEWOOD HEALTH AND REHAB,,,,1335347178,425 LAURICELLA COURT,ENGLEWOOD,OH,45322,-84.31578006,39.87047358,,,1000
H,RAE-ANN GENEVA,,,,1399018934,839 WEST MAIN STREET,GENEVA,OH,44041,-80.96184834,41.800885,,,1000
H,OAKWOOD VILLAGE,,,,1005538214,1500 VILLA ROAD,SPRINGFIELD,OH,45503,-83.77626597,39.96999413,,,
H,OVERBROOK CENTER,,,,1398727568,333 PAGE STREET,MIDDLEPORT,OH,45760,-82.06317887,38.99217459,,,1000
H,MAJESTIC CARE FAIRFIELD ASSISTED LIVING,,,,1400225163,5251 DIXIE HIGHWAY,FAIRFIELD,OH,45014,-84.53061122,39.33620433,,,1000
H,CENTERBURG RESPIRATORY AND SPECIALTY REHAB CENTER,,,,1003149494,212 FAIRVIEW AVENUE,CENTERBURG,OH,43011,-82.70086319,40.30721658,,,
H,THE GARDENS AT LIBERTY PARK,,,,1309506549,9975 GREEN TREE PARKWAY,STREETSBORO,OH,44241,-81.37059487,41.26251875,,,1000
H,PROMEDICA SKILLED NURSING AND REHABILITATION (MARI,,,,1399716246,400 BARKS RD WEST,MARION,OH,43302,-83.12889713,40.56475436,,,
H,HILTY MEMORIAL HOME,,,,,304 HILTY DRIVE,PANDORA,OH,45877,-83.96747318,40.95070029,,,
H,CARDINAL WOODS SKILLED NURSING & REHAB CENTER,,,,1398928694,6831 CHAPEL ROAD,MADISON,OH,44057,-81.04339473,41.82188704,,,1000
H,ALTERCARE OF NAVARRE CENTER,,,,1399186466,517 PARK STREET,NAVARRE,OH,44662,-81.52588842,40.72655102,,,
H,AMBERWOOD MANOR,,,,1400257264,245 SOUTH BROADWAY,NEW PHILADELPHIA,OH,44663,-81.44606068,40.48645338,,,1000
H,BROOKDALE BEAVERCREEK,,,,1005410264,3839 INDIAN RIPPLE ROAD,BEAVERCREEK,OH,45440,-84.07931216,39.69429715,,,1000
H,BROOKDALE CENTENNIAL PARK,,,,1005516420,350 UNION BOULEVARD,ENGLEWOOD,OH,45322,-84.31097844,39.87219594,,,1000
H,LANDINGS OF SIDNEY,,,,1399050674,1150 WEST RUSSELL ROAD,SIDNEY,OH,45365,-84.17621035,40.30276161,,,1000
H,MARIAN LIVING CENTER,,,,1006575886,9800 MARKET STREET,NORTH LIMA,OH,44452,-80.66311826,40.97727543,,,
H,MELLON MEADOWS CARE CENTER,,,,1399526730,1659 STATE ROUTE 28,GOSHEN,OH,45122,-84.18248411,39.22379308,,,
H,VALLEY VIEW HEALTH CAMPUS,,,,1399711490,1247 N RIVER ROAD,FREMONT,OH,43420,-83.090727,41.365909,,,
H,ALTERCARE TRANSITIONAL CARE OF THE WESTERN RESERVE,,,,,5000 SOWUL BOULEVARD,STOW,OH,44224,-81.43485853,41.20047054,,,1000
H,LANDERBROOK TRANSITIONAL CARE,,,,1399391173,2108 LANDER ROAD,MAYFIELD HEIGHTS,OH,44124,-81.46423668,41.50292986,,,
H,ARBORS AT MINERVA,,,,1000878382,400 CAROLYN COURT,MINERVA,OH,44657,-81.11549002,40.72020531,,,
H,COMMUNITY CARE CENTER,,,,1399078005,200 EAST STATE STREET,ALLIANCE,OH,44601,-81.10262474,40.90268804,,,1000
H,SIGNATURE HEALTHCARE OF CHILLICOTHE,,,,1398628488,60 MARIETTA ROAD,CHILLICOTHE,OH,45601,-82.97510802,39.35104504,,,1000
H,"LIBERTY HEALTH CARE CENTER, INC",,,,,1355 CHURCHILL-HUBBARD ROAD,YOUNGSTOWN,OH,44505,-80.64077686,41.16096216,,,
H,LIFE CARE CENTER OF WESTLAKE,,,,1364924854,26520 CENTER RIDGE ROAD,WESTLAKE,OH,44145,-81.91444803,41.45307022,,,1000
H,MAJESTIC CARE OF MIDDLETOWN,,,,1400212921,6898 HAMILTON-MIDDLETOWN ROAD,MIDDLETOWN,OH,45042,-84.41758996,39.47011792,,,
H,SWANTON VALLEY REHABILITATION AND HEALTHCARE CENTE,,,,1398742095,401 WEST AIRPORT HIGHWAY,SWANTON,OH,43558,-83.89881658,41.5789837,,,1000
H,BOWERSTON HILLS SKILLED NURSING AND REHABILITATION,,,,1399854993,9076 CUMBERLAND ROAD,BOWERSTON,OH,44695,-81.20346763,40.44439338,,,
H,PLUM CREEK ASSISTED LIVING LLC,,,,1399945854,891 MARKS ROAD,BRUNSWICK,OH,44212,-81.87682644,41.25042449,,,1000
H,GOOD SHEPHERD VILLAGE LLC,,,,1314127480,422 NORTH BURNETT ROAD,SPRINGFIELD,OH,45503,-83.76839037,39.92713902,,,1000
H,GREENBRIAR NURSING CENTER,,,,1001661635,501 WEST LEXINGTON ROAD,EATON,OH,45320,-84.64381443,39.75791413,,,
H,SUNRISE OF DUBLIN,,,,1398669471,4175 STONERIDGE LANE,DUBLIN,OH,43017,-83.10021018,40.09752206,,,
H,VANCREST OF ANTWERP,,,,1288088472,204 ARCHER DRIVE,ANTWERP,OH,45813,-84.74315133,41.18204687,,,
H,CLYDE GARDENS PLACE,,,,1399792186,700 COULSON STREET,CLYDE,OH,43410,-82.96778643,41.29744982,,,
H,MOUNT ST JOSEPH REHAB CENTER,,,,1399372810,21800 CHARDON ROAD,EUCLID,OH,44117,-81.52972913,41.56598204,,,1000
H,"ASHLEY PLACE AT DOVERWOOD, LLC",,,,1009791195,4195 HAMILTON - MASON ROAD,HAMILTON,OH,45011,-84.47934648,39.37301684,,,
H,OTTERBEIN MONCLOVA,,,,1001734269,5069 OTTERBEIN WAY,MONCLOVA,OH,43542,-83.72216238,41.54758006,,,1000
H,PIKETON NURSING CENTER,,,,1004104047,300 OVERLOOK DRIVE,PIKETON,OH,45661,-82.9868895,39.06829787,,,
H,COMMUNITY COMMONS,,,,1356088542,1340 MAHONING AVENUE NW,WARREN,OH,44483,-80.82684527,41.24786538,,,
H,COUNTRY INN ENHANCED LIVING CENTER,,,,1400156756,12651 ROAD 82,PAULDING,OH,45879,-84.57790734,41.07762284,,,
H,"FALLING WATER RETIRMENT COMMUNITY, INC",,,,1399369604,18960 FALLING WATER ROAD,STRONGSVILLE,OH,44136,-81.8355365,41.32424106,,,1000
H,"EDGEWATER PLACE, INC",,,,1399934886,11351 LAFAYETTE - PLAIN CITY ROAD,PLAIN CITY,OH,43064,-83.28528696,40.10874651,,,1000
H,WESTERN RESERVE MASONIC COMMUNITY,,,,1335274725,4931 NETTLETON ROAD,MEDINA,OH,44256,-81.79762166,41.14096109,,,1000
H,LAURELS OF GAHANNA THE,,,,1398700671,5151 NORTH HAMILTON ROAD,COLUMBUS,OH,43230,-82.864327,40.0613859,,,1000
H,ROSE LANE NURSING AND REHABILITATION,,,,1399764087,5425 HIGH MILL AVENUE NW,MASSILLON,OH,44646,-81.52620539,40.86076437,,,
H,GLENWOOD ALZHEIMER'S SPECIAL CARE CENTER,,,,1398670584,6355 EMERALD PARKWAY,DUBLIN,OH,43016,-83.14402717,40.08381369,,,1000
H,HILL VIEW HEALTH CENTER,,,,1399194377,1610 28TH STREET,PORTSMOUTH,OH,45662,-82.97990778,38.75693805,,,
H,"FAIRMOUNT NURSING HOME, INC.",,,,1399469230,10190 FAIRMOUNT ROAD,NEWBURY,OH,44065,-81.27702554,41.49138198,,,1000
H,CAPRICE HEALTH CARE CENTER,,,,1365040885,9184 MARKET STREET,NORTH LIMA,OH,44452,-80.66379572,40.98533752,,,1000
H,"CARECORE AT LIMA, LLC",,,,1398910293,599 SOUTH SHAWNEE STREET,LIMA,OH,45804,-84.08706782,40.73358486,,,1000
H,KENTON NURSING & REHABILITATION CENTER,,,,,117 JACOB-PARROT BLVD,KENTON,OH,43326,-83.59213944,40.6475912,,,1000
H,"ASTOR HOUSE, A VILLA CENTER",,,,1398710257,1125 CLARION AVENUE,HOLLAND,OH,43528,-83.70787968,41.62024651,,,1000
H,"LAKEWOOD HEALTH CARE CENTER, I",,,,1399381618,13315 DETROIT AVE,LAKEWOOD,OH,44107,-81.7822346,41.48464386,,,1000
H,LAURELWOOD SENIOR LIVING,,,,1399666858,3797 SUMMIT GLEN DRIVE,DAYTON,OH,45449,-84.22983134,39.64279649,,,
H,MAPLE CREST OF MENNONITE MEMORIAL HOME,,,,,700 MAPLE CREST COURT,BLUFFTON,OH,45817,-83.91297712,40.89998966,,,
H,BROOKDALE KENWOOD,,,,1399318808,9090 MONTGOMERY ROAD,CINCINNATI,OH,45242,-84.35626639,39.22074605,,,1000
H,ARLINGTON COURT NURSING HOME,,,,1320698799,1605 NORTHWEST PROFESSIONAL PLAZA,COLUMBUS,OH,43220,-83.06346994,40.05025586,,,1000
H,CEDARS OF LEBANON CARE CENTER,,,,1399451526,102 EAST SILVER STREET,LEBANON,OH,45036,-84.20629202,39.43561831,,,1000
H,ALTERCARE OF WADSWORTH CENTER FOR REHAB AND NURSIN,,,,1006541875,147 GARFIELD STREET,WADSWORTH,OH,44281,-81.73246916,41.02209619,,,
H,ASTORIA PLACE OF WATERVILLE LLC,,,,1398715359,555 ANTHONY WAYNE TRAIL,WATERVILLE,OH,43566,-83.72797135,41.48816733,,,
H,OHIO LIVING BRECKENRIDGE VILLAGE,,,,1399561865,36855 RIDGE ROAD,WILLOUGHBY,OH,44094,-81.42393541,41.62017057,,,
H,NATIONAL CHURCH RESIDENCES PORTAGE TRAIL VILLAGE,,,,1400222561,45 CATHEDRAL LANE,CUYAHOGA FALLS,OH,44223,-81.51027719,41.14457447,,,1000
H,FULTON MANOR,,,,1398744445,723 SOUTH SHOOP AVENUE,WAUSEON,OH,43567,-84.13207723,41.53990296,,,
H,EMBASSY OF LEBANON,,,,1007255521,700 MONROE ROAD,LEBANON,OH,45036,-84.19015453,39.44783689,,,
H,LUTHERAN HOME THE,,,,1399918954,1036 SOUTH PERRY STREET,NAPOLEON,OH,43545,-84.11839186,41.37958565,,,
H,GLEN MEADOWS,,,,1400240119,3472 HAMILTON-MASON ROAD,HAMILTON,OH,45011,-84.5035607,39.37934518,,,
H,"MARION HEALTH CARE CENTER, INC.",,,,1294519366,409 BELLEFONTAINE AVENUE,MARION,OH,43302,-83.13545559,40.57868241,,,1000
H,BROOKDALE ZANESVILLE,,,,1398915857,1575 BOWERS LANE,ZANESVILLE,OH,43701,-82.03266034,39.98471169,,,
H,PRIMROSE RETIREMENT COMMUNITY OF FINDLAY,,,,1399671272,8580 TOWNSHIP ROAD 237,FINDLAY,OH,45840,-83.57955413,41.04240039,,,
H,VILLA SPRINGFIELD REHABILITATION AND HEALTHCARE CE,,,,1399187313,701 VILLA ROAD,SPRINGFIELD,OH,45503,-83.7906915,39.96638701,,,
H,MCKINLEY HEALTH CARE CENTER,,,,1399535510,800 MARKET AVENUE NORTH,CANTON,OH,44702,-81.37243012,40.80376571,,,1000
H,CARROLL PLACE,,,,1400054743,"3682 DOLSON COURT, NW",CARROLL,OH,43112,-82.66630507,39.76193235,,,
H,SOUTH FRANKLIN CIRCLE,,,,1006584852,16570 WARREN COURT,BAINBRIDGE,OH,44023,-81.38941331,41.41762102,,,
H,WALNUT HILLS NURSING HOME,,,,1001890951,4748 OLDE PUMP STREET,WALNUT CREEK,OH,44687,-81.7178263,40.53732257,,,
H,THE WINFIELD AT MIDDLETOWN,,,,1399799456,3000 MCGEE AVENUE,MIDDLETOWN,OH,45044,-84.37445813,39.51021071,,,
H,PINES HEALTHCARE CENTER THE,,,,1399774235,"3015 - 17TH STREET, NW",CANTON,OH,44708,-81.40710187,40.81805791,,,1000
H,WOODSIDE VILLAGE,,,,1365121618,19455 ROCKSIDE ROAD,BEDFORD,OH,44146,-81.54295046,41.40662396,,,1000
H,OAKWOOD,,,,1320547942,1169 BRYDEN ROAD,COLUMBUS,OH,43205,-82.96851391,39.96021062,,,1000
H,"HEARTLAND OF MIAMISBURG OH, LLC",,,,1399047664,450 OAK RIDGE BOULEVARD,MIAMISBURG,OH,45342,-84.24783118,39.6330562,,,
H,DANBURY WOODS,,,,,1691 QUEENS GATE CIRCLE,CUYAHOGA FALLS,OH,44221,-81.45857079,41.12316783,,,1000
H,DAYVIEW ASSISTED LIVING,,,,1314161423,1885 N DAYTON-LAKEVIEW RD,NEW CARLISLE,OH,45344,-84.02321109,39.95044824,,,
H,LUTHERAN VILLAGE OF ASHLAND,,,,1313611183,330 DAVIS ROAD,ASHLAND,OH,44805,-82.2894524,40.85968881,,,1000
H,FERIDEAN COMMONS,,,,1005901652,6885 FREEMAN ROAD,WESTERVILLE,OH,43082,-82.91174746,40.17190199,,,1000
H,"HILTY MEMORIAL HOME, INC.",,,,1001980784,5570 STATE ROUTE 12,PANDORA,OH,45877,-83.9678182,40.95057537,,,
H,CARINGTON PARK,,,,1399846838,2217 WEST AVENUE,ASHTABULA,OH,44004,-80.80380294,41.88070267,,,1000
H,EASTLAND HEALTH CARE AND REHABILITATION CENTER,,,,1320865052,2425 KIMBERLY PARKWAY EAST,COLUMBUS,OH,43232,-82.88415464,39.92493492,,,1000
H,OHIO LIVING SARAH MOORE,,,,1399186469,26 N. UNION STREET,DELAWARE,OH,43015,-83.06564018,40.29941491,,,1000
H,WILLOWS HEALTH & REHAB CENTER THE,,,,1294536664,1500 EAST 191ST STREET,EUCLID,OH,44117,-81.55022705,41.56075106,,,1000
H,WICKSHIRE DEER PARK,,,,1399226920,3801 EAST GALBRAITH ROAD,CINCINNATI,OH,45236,-84.40757424,39.2084268,,,1000
H,NORTHGATE PARK,,,,,9191 ROUNDTOP ROAD,CINCINNATI,OH,45251,-84.59651891,39.24000065,,,1000
H,SCENIC POINTE NURSING AND REHABILITATION CENTER,,,,1399671272,8067 TOWNSHIP ROAD 334,MILLERSBURG,OH,44654,-81.91250953,40.58203288,,,
H,"WEST PARK CARE CENTER, LLC",,,,1398697376,1700 HEINZERLING DRIVE,COLUMBUS,OH,43223,-83.06851421,39.9207479,,,1000
H,SIENNA SKILLED NURSING & REHABILITATION,,,,1399036727,250 CADIZ ROAD,WINTERSVILLE,OH,43953,-80.70765642,40.37530556,,,
H,BATAVIA NURSING CARE CENTER,,,,,4000 GOLDEN AGE DRIVE,BATAVIA,OH,45103,-84.14206942,39.07925002,,,1000
H,LAURIE ANN NURSING HOME,,,,1399593357,2200 MILTON BOULEVARD,NEWTON FALLS,OH,44444,-80.96475396,41.17520171,,,
H,GARDEN COURT NURSING AND REHABILITATION CENTER,,,,1399611104,4911 COVENANT HOUSE DRIVE,DAYTON,OH,45426,-84.28031443,39.81461473,,,
H,COUNTRYSIDE MANOR NURSING & REHABILITATION CENTER,,,,1399522478,1865 COUNTRYSIDE DRIVE,FREMONT,OH,43420,-83.08660908,41.36010643,,,
H,RIVER RUN HEALTHCARE OF FRANKLIN FURNACE,,,,1399979038,4734 GALLIA PIKE,FRANKLIN FURNACE,OH,45629,-82.84513548,38.62975614,,,
H,LONGMEADOW CARE CENTER,,,,1399859181,565 BRYN MAWR,RAVENNA,OH,44266,-81.22205749,41.16514232,,,
H,LUTHERAN HOME AT TOLEDO,,,,1398709258,131 NORTH WHEELING STREET,TOLEDO,OH,43605,-83.48855239,41.65230565,,,1000
H,"MAJORA LANE CENTER FOR REHAB & NUR CARE, INC",,,,1400179992,105 MAJORA LANE,MILLERSBURG,OH,44654,-81.91500662,40.54352795,,,
H,BETHANY VILLAGE,,,,1335463805,6451 FAR HILLS AVENUE,CENTERVILLE,OH,45459,-84.15851509,39.65086406,,,
H,BICKFORD OF WORTHINGTON,,,,1320906807,6525 NORTH HIGH STREET,WORTHINGTON,OH,43085,-83.01923271,40.09578658,,,1000
H,ACCORD CARE COMMUNITY ORRVILLE LLC,,,,1004125440,1980 LYNN DRIVE,ORRVILLE,OH,44667,-81.7926974,40.84917553,,,
H,CENTRUM AT WILLOW BROOK THE,,,,1335460217,100 WILLOW BROOK WAY SOUTH,DELAWARE,OH,43015,-83.07643488,40.27134428,,,
H,SOUTHWEST COMMONS,,,,1399372132,18090 PEARL RD,STRONGSVILLE,OH,44136,-81.83591465,41.28714118,,,
H,WEILS OF BAINBRIDGE THE,,,,1399470787,16695 CHILLICOTHE ROAD,BAINBRIDGE,OH,44023,-81.33214615,41.41440677,,,
H,CONTINUING HEALTHCARE OF BOARDMAN,,,,1399996150,830 BOARDMAN-CANFIELD ROAD,YOUNGSTOWN,OH,44512,-80.68644576,41.02492363,,,1000
H,OTTERBEIN GAHANNA,,,,1398914276,402 LIBERTY WAY,GAHANNA,OH,43230,-82.86529611,40.04336743,,,1000
H,"MOUNT VERNON HOUSING, LTD",,,,1003185076,1350 YAUGER ROAD,MOUNT VERNON,OH,43050,-82.45407511,40.3960892,,,
H,EAST PARK RETIREMENT COMMUNITY,,,,1398703152,6360 ELMDALE ROAD,BROOK PARK,OH,44142,-81.79675818,41.38969261,,,1000
H,GREENVIEW SENIOR ASSISTED LIVING,,,,,4000 MASSILON ROAD,UNIONTOWN,OH,44685,-81.46722199,40.95247537,,,1000
H,TERRACE AT WESTSIDE THE,,,,1400234956,1859 GRAND AVENUE,CINCINNATI,OH,45214,-84.55953166,39.11920431,,,1000
H,VANCREST ASSISTED LIVING,,,,1399186466,1600 PARK AVENUE,EATON,OH,45320,-84.64720327,39.76181538,,,
H,PROMEDICA SKILLED NURSING AND REHABILITATION (CENT,,,,,1001 ALEX-BELL ROAD,CENTERVILLE,OH,45459,-84.13711345,39.64402069,,,1000
H,GOVERNOR'S VILLAGE,,,,1399402047,280 NORTH COMMONS BLVD,MAYFIELD VILLAGE,OH,44143,-81.44390519,41.56740336,,,1000
H,HEARTH & HOME AT HARDING,,,,1398899588,550 WEST HARDING ROAD,SPRINGFIELD,OH,45504,-83.81869857,39.94659315,,,
H,HICKORY CREEK AT HICKSVILLE,,,,1399404422,401 FOUNTAIN STREET,HICKSVILLE,OH,43526,-84.76233051,41.28764022,,,
H,SAINT AUGUSTINE MANOR,,,,1364893728,7801 DETROIT AVENUE,CLEVELAND,OH,44102,-81.73911518,41.48122278,,,1000
H,RIVERSIDE MANOR,,,,1400243797,1100 EAST STATE RD,NEWCOMERSTOWN,OH,43832,-81.59056694,40.27621896,,,
H,JAGGAN LTD.,,,,1399469230,10190 FAIRMOUNT ROAD,NEWBURY,OH,44065,-81.2771802,41.49141172,,,1000
H,OMNI MANOR,,,,1400001812,3245 VESTAL ROAD,YOUNGSTOWN,OH,44509,-80.70787298,41.11662505,,,1000
H,ORCHARD VILLA,,,,1007399660,2841 MUNDING DRIVE,OREGON,OH,43616,-83.47982213,41.63150067,,,1000
H,WHISPERING HILLS REHABILITATION AND NURSING CENTER,,,,1399940871,416 WOOSTER ROAD,MOUNT VERNON,OH,43050,-82.47414639,40.40830779,,,
H,WINCHESTER TERRACE,,,,1007552927,70 WINCHESTER ROAD,MANSFIELD,OH,44907,-82.51125172,40.73626497,,,
H,WOODS EDGE REHAB AND NURSING,,,,1399229914,1171 TOWNE STREET,CINCINNATI,OH,45216,-84.4785288,39.18259561,,,1000
H,ARDEN COURTS (CHAGRIN FALLS),,,,1005700922,8100 EAST WASHINGTON STREET,BAINBRIDGE,OH,44023,-81.35266774,41.41868186,,,1000
H,BARRINGTON OF OAKLEY,,,,,4855 BABSON PLACE,CINCINNATI,OH,45227,-84.40871201,39.15952381,,,1000
H,SYMPHONY AT MENTOR,,,,1398931053,8155 MENTOR HILLS DRIVE,MENTOR,OH,44060,-81.34952633,41.64378519,,,1000
H,LIGHT OF HEARTS VILLA,,,,1314860765,283 UNION STREET,BEDFORD,OH,44146,-81.52505477,41.38218064,,,1000
H,MAPLEWOOD OF SHANE'S VILLAGE,,,,1000855430,10701 STATE ROUTE 118,ROCKFORD,OH,45882,-84.64835522,40.66091124,,,
H,EDGEWOOD MANOR OF LUCASVILLE I,,,,1399970376,10098 BIG BEAR CREEK ROAD,LUCASVILLE,OH,45648,-83.0429068,38.92218923,,,1000
H,GRAND THE,,,,1320565320,4500 JOHN SHIELDS PARKWAY,DUBLIN,OH,43017,-83.10932613,40.1068459,,,1000
H,GABLES OF CANTON THE,,,,1399451182,3660 GREENTREE AVENUE SW,CANTON,OH,44706,-81.40100622,40.75549053,,,
H,ARBORS AT MARIETTA,,,,1399584462,400 SEVENTH STREET,MARIETTA,OH,45750,-81.44954302,39.42238834,,,
H,RIDGE AT LANCASTER THE,,,,1312707879,241 WHITTIER DRIVE SOUTH,LANCASTER,OH,43130,-82.62277944,39.73439313,,,1000
H,ANDOVER VILLAGE SKILLED NURSING & REHABILITATION,,,,1313612329,486 SOUTH MAIN STREET,ANDOVER,OH,44003,-80.57385056,41.60099075,,,
H,"COUNTRY LAWN CENTER FOR REHAB & NURSING CARE, INC",,,,1399769378,"10608 NAVARRE ROAD, SW",NAVARRE,OH,44662,-81.55842243,40.70890647,,,
H,CRAWFORD MANOR HEALTH CARE CENTER,,,,1399381384,1802 CRAWFORD ROAD,CLEVELAND,OH,44106,-81.62904995,41.50789001,,,1000
H,LAURELS OF STEUBENVILLE THE,,,,1314153421,500 STANTON BOULEVARD,STEUBENVILLE,OH,43952,-80.64466666,40.3656218,,,
H,FRIENDSHIP VILLAGE OF DUBLIN,,,,1399571745,6000 RIVERSIDE DRIVE,DUBLIN,OH,43017,-83.10807033,40.08966236,,,1000
H,CROWN POINTE CARE CENTER,,,,,1850 CROWN PARK COURT,COLUMBUS,OH,43235,-83.06823194,40.06498547,,,1000
H,HEARTLAND OF WILLOUGHBY,,,,1398942653,37603 EUCLID AVENUE,WILLOUGHBY,OH,44094,-81.41569827,41.63137773,,,
H,TUSCANY GARDENS,,,,1399092208,7400 HAZELTON ETNA ROAD SW,PATASKALA,OH,43062,-82.68049739,39.98453032,,,
H,CARRIAGE HOUSE OF FISHER-TITUS,,,,1335509190,175 SHADY LANE,NORWALK,OH,44857,-82.60577064,41.22438162,,,1000
H,ST LUKE LUTHERAN COMMUNITY-MINERVA,,,,1399772086,4301 WOODALE AVENUE SE,MINERVA,OH,44657,-81.12640941,40.74092482,,,
H,STOW GLEN ASSISTED LIVING,,,,1007543672,4285 KENT ROAD,STOW,OH,44224,-81.40767065,41.16020232,,,
H,TOWNVIEW TERRACE,,,,1001757180,200 S MARKET STREET,WOOSTER,OH,44691,-81.93920975,40.79671953,,,1000
H,COMMUNITY MERCY HEALTH PARTNERS,,,,1399103403,906 SCIOTO STREET,URBANA,OH,43078,-83.72990327,40.10911604,,,
H,OAKPOINTE NURSING & REHABILITATION,,,,1398699081,130 BUENA VISTA STREET,BALTIC,OH,43804,-81.70230153,40.44704309,,,
H,PARKSIDE HEALTH CARE CENTER,,,,1399192883,930 EAST PARK AVENUE,COLUMBIANA,OH,44408,-80.67387462,40.88879388,,,
H,OTTERBEIN NEW ALBANY,,,,1320766962,6690 LIBERATION WAY,NEW ALBANY,OH,43054,-82.83827788,40.09269102,,,1000
H,BLUE STREAM REHAB AND NURSING,,,,1007750019,4360 BRECKSVILLE ROAD,RICHFIELD,OH,44286,-81.6354319,41.2537099,,,1000
H,"GILLETTE NURSING HOME, INC.",,,,1399582696,"3310 ELM ROAD, NE",WARREN,OH,44483,-80.78116113,41.26411957,,,
H,WESTERN RESERVE MASONIC COMMUN,,,,1335274725,4931 NETTLETON ROAD,MEDINA,OH,44256,-81.79847827,41.14109196,,,1000
H,CROSSROADS AT BEAVER CREEK INC,,,,1005416647,13280 ECHO DELL ROAD,EAST LIVERPOOL,OH,43920,-80.61324113,40.70885545,,,
H,WESLEY RIDGE RESIDENCE CORP/ROBERT A BARNES CENTER,,,,1312753111,2225 TAYLOR PARK DRIVE,REYNOLDSBURG,OH,43068,-82.79326299,39.93865816,,,
H,ALGART HEALTH CARE,,,,1399384229,8902 DETROIT AVENUE,CLEVELAND,OH,44102,-81.74584299,41.48070954,,,1000
